623254,623219,93.68289,1889,1889,3,'Rønnevej',0,0,0,0,'','','','',7554,7554,3720,3720,409,4037,1,'38',0,0,80,0.081,'','','',10870064,'07/24/98',2000569
623282,623254,111.57010,1892,1892,3,'Rønnevej',0,0,0,0,'','','','',7554,7554,3720,3720,409,4037,1,'38',0,0,80,0.096,'','','',10870064,'11/09/01',4148775
622807,622800,23.94493,1970,1970,3,'Rønnevej',0,0,0,0,'','','','',7554,7554,3700,3700,409,4037,1,'38',0,0,80,0.021,'','','',10870064,'11/12/01',4148879
622790,622798,150.58755,1973,1973,3,'Rønnevej',0,0,122,122,'','','','',7554,7554,3700,3700,409,4037,1,'38',0,0,80,0.130,'','','',10870064,'11/12/01',4148872
622798,622807,209.89410,1974,1974,3,'Rønnevej',125,125,124,124,'','','','',7554,7554,3700,3700,409,4037,1,'38',0,0,80,0.181,'','','',10870064,'11/12/01',4148885
623090,623022,173.59635,2027,2027,3,'Rønnevej',111,111,0,0,'','','','',7554,7554,3720,3720,409,4037,1,'38',0,0,80,0.150,'','','',10870064,'07/24/98',4000002
623121,623090,104.24230,2038,2038,3,'Rønnevej',109,109,112,114,'','','','',7554,7554,3700,3720,409,4037,1,'38',0,0,80,0.090,'','','',10870064,'11/09/01',4148723
623128,623121,32.68105,2039,2039,3,'Rønnevej',0,0,0,0,'','','','',7554,7554,3700,3720,409,4037,1,'38',0,0,80,0.028,'','','',10870064,'11/09/01',4148738
623022,623003,36.68726,2040,2040,3,'Rønnevej',0,0,0,0,'','','','',7554,7554,3700,3700,409,4037,1,'38',0,0,80,0.032,'','','',10870064,'11/09/01',4148780
623003,622888,213.94316,2047,2047,3,'Rønnevej',113,113,118,118,'','','','',7554,7554,3700,3700,409,4037,1,'38',0,0,80,0.185,'','','',10870064,'11/12/01',4148859
623219,623128,276.04012,2050,2050,3,'Rønnevej',107,107,100,110,'','','','',7554,7554,3720,3720,409,4037,1,'38',0,0,80,0.238,'','','',10870064,'07/24/98',2000589
622774,622790,266.75647,2067,2067,3,'Rønnevej',121,121,0,0,'','','','',7554,7554,3700,3700,409,4037,1,'38',0,0,80,0.230,'','','',10870064,'',2000647
622888,622774,475.40744,2069,2069,3,'Rønnevej',115,119,120,120,'','','','',7554,7554,3700,3700,409,4037,1,'38',0,0,80,0.410,'','','',10870064,'11/12/01',4148836
