626349,626886,654.23358,31229,31229,1,'Motorvej E47/E55',0,0,0,0,'','','','',7474,7474,4750,4750,377,8040,1,'E47/E55',0,0,110,0.410,'ft','','',0,'10/12/01',1107499
624410,626349,1618.45797,31235,31235,1,'Motorvej E47/E55',0,0,0,0,'','','','',7473,7473,4733,4733,353,680,1,'E47/E55',0,0,110,1.015,'ft','','',0,'10/12/01',1091799
626362,624690,1433.48009,31236,31236,1,'Motorvej E47/E55',0,0,0,0,'','','','',7473,7473,4733,4733,353,680,1,'E47/E55',0,0,110,0.899,'ft','','',0,'10/12/01',1091818
649370,648970,681.36996,31402,31402,1,'Motorvej E47/E55',0,0,0,0,'','','','',7521,7521,4793,4793,365,9900,1,'E47/E55',0,0,110,0.427,'tf','','',0,'10/12/01',1097534
648969,649422,766.73778,31403,31403,1,'Motorvej E47/E55',0,0,0,0,'','','','',7521,7521,4793,4793,365,9900,1,'E47/E55',0,0,110,0.481,'tf','','',0,'10/12/01',1096459
650454,649824,1263.49450,31406,31406,1,'Motorvej E47/E55',0,0,0,0,'','','','',7521,7521,4793,4793,365,9900,1,'E47/E55',0,0,110,0.793,'tf','','',0,'10/12/01',1097540
649422,649931,753.46110,31407,31407,1,'Motorvej E47/E55',0,0,0,0,'','','','',7521,7521,4793,4793,365,9900,1,'E47/E55',0,0,110,0.473,'tf','','',0,'10/12/01',1097541
649824,649370,657.85169,31411,31411,1,'Motorvej E47/E55',0,0,0,0,'','','','',7521,7521,4793,4793,365,9900,1,'E47/E55',0,0,110,0.413,'tf','','',0,'10/12/01',1096367
589382,590706,427.68503,35105,35105,1,'Motorvej E47/E55',0,0,0,0,'','','','',7532,7532,4690,4690,385,9999,1,'E47/E55',0,0,110,0.268,'tf','','',0,'',1110341
590706,596244,2822.41102,35110,35110,1,'Motorvej E47/E55',0,0,0,0,'','','','',7532,7532,4690,4690,385,9999,1,'E47/E55',0,0,110,1.770,'tf','','',0,'',1110340
586860,589382,759.28190,35111,35111,1,'Motorvej E47/E55',0,0,0,0,'','','','',7532,7532,4690,4690,385,9999,1,'E47/E55',0,0,110,0.476,'tf','','',0,'',1110185
596159,587019,3921.74593,35113,35113,1,'Motorvej E47/E55',0,0,0,0,'','','','',7532,7532,4690,4690,385,9999,1,'E47/E55',0,0,110,2.460,'tf','','',0,'',1110319
579270,578412,605.28270,37678,37678,1,'Motorvej E47/E55',0,0,0,0,'','','','',7380,7380,4690,4690,313,9880,1,'E47/E55',0,0,110,0.380,'ft','','',0,'',1128443
578387,579361,671.07920,37683,37683,1,'Motorvej E47/E55',0,0,0,0,'','','','',7380,7380,4690,4690,313,9880,1,'E47/E55',0,0,110,0.421,'ft','','',0,'',1129420
581153,584364,1118.12527,37973,37973,1,'Motorvej E47/E55',0,0,0,0,'','','','',7532,7532,4690,4690,385,9999,1,'E47/E55',0,0,110,0.701,'ft','','',0,'',1110904
581150,579270,1024.51302,37981,37981,1,'Motorvej E47/E55',0,0,0,0,'','','','',7380,7380,4690,4690,313,9880,1,'E47/E55',0,0,110,0.643,'ft','','',0,'',1129441
579361,581153,965.96954,37982,37982,1,'Motorvej E47/E55',0,0,0,0,'','','','',7380,7380,4690,4690,313,9880,1,'E47/E55',0,0,110,0.606,'ft','','',0,'',1129483
672828,674382,4246.51523,39894,39894,1,'Motorvej E47',0,0,0,0,'','','','',9082,9082,4970,4970,383,9999,1,'E47',0,0,110,2.664,'ft','','',0,'',1109258
674384,672763,4398.81005,39918,39918,1,'Motorvej E47',0,0,0,0,'','','','',9082,9082,4970,4970,383,9999,1,'E47',0,0,110,2.759,'ft','','',0,'',1110073
672593,672828,505.55988,39924,39924,1,'Motorvej E47',0,0,0,0,'','','','',7662,7662,4970,4970,383,9999,1,'E47',0,0,110,0.317,'ft','','',0,'',1110022
672763,672526,519.19330,39925,39925,1,'Motorvej E47',0,0,0,0,'','','','',7662,7662,4970,4970,383,9999,1,'E47',0,0,110,0.326,'ft','','',0,'',1110012
675242,675106,556.71092,40027,40027,1,'Motorvej E47',0,0,0,0,'','','','',9082,9082,4970,4970,383,9999,1,'E47',0,0,110,0.349,'tf','','',0,'',1109609
675242,675252,43.91860,40028,40028,1,'Motorvej E47',0,0,0,0,'','','','',9082,9082,4970,4970,383,9999,1,'E47',0,10,110,0.028,'','','',0,'',1109610
675245,675278,146.93498,40029,40029,1,'Motorvej E47',0,0,0,0,'','','','',9082,9082,4970,4970,383,9999,1,'E47',0,0,110,0.092,'tf','','',0,'',1109611
674384,675245,3194.68487,40106,40106,1,'Motorvej E47',0,0,0,0,'','','','',9082,9082,4970,4970,383,9999,1,'E47',0,0,110,2.004,'tf','','',0,'',1109480
675106,674382,2640.13553,40107,40107,1,'Motorvej E47',0,0,0,0,'','','','',9082,9082,4970,4970,383,9999,1,'E47',0,0,110,1.656,'tf','','',0,'',1109484
672007,672593,1538.30238,40260,40260,1,'Motorvej E47',0,0,0,0,'','','','',7662,7662,4970,4970,383,9999,1,'E47',0,0,110,0.965,'ft','','',0,'',1109710
672526,672014,1355.93967,40261,40261,1,'Motorvej E47',0,0,0,0,'','','','',7662,7662,4970,4970,383,9999,1,'E47',0,0,110,0.851,'ft','','',0,'',1110021
584364,587019,1025.55905,42959,42959,1,'Motorvej E47/E55',0,0,0,0,'','','','',7532,7532,4690,4690,385,9999,1,'E47/E55',0,0,110,0.643,'ft','','',0,'',1110907
586860,581150,2092.81335,42964,42964,1,'Motorvej E47/E55',0,0,0,0,'','','','',7532,7532,4690,4690,385,9999,1,'E47/E55',0,0,110,1.313,'ft','','',0,'',1110903
578136,577944,766.58274,43618,43618,1,'Motorvej E20',0,0,0,0,'','','','',7360,7360,4241,4241,325,9850,1,'E20',0,0,110,0.481,'tf','','',0,'10/12/01',1137958
577930,578176,898.51106,43619,43619,1,'Motorvej E20',0,0,0,0,'','','','',7360,7360,4241,4241,325,9850,1,'E20',0,0,110,0.564,'tf','','',0,'10/12/01',1138061
579488,578176,2860.19372,43840,43840,1,'Motorvej E20',0,0,0,0,'','','','',7360,7360,4241,4241,325,9850,1,'E20',0,0,110,1.794,'ft','','',0,'10/12/01',1138252
578136,579459,2904.63636,43841,43841,1,'Motorvej E20',0,0,0,0,'','','','',7360,7360,4241,4241,325,9850,1,'E20',0,0,110,1.822,'ft','','',0,'10/12/01',1138274
668224,668123,501.10968,47139,47139,1,'Motorvej E47/9',0,0,0,0,'','','','',7642,7642,4990,4990,387,8420,1,'E47/9',0,0,110,0.314,'tf','','',0,'',1111756
668197,668164,448.21269,47298,47298,1,'Motorvej E47',0,0,0,0,'','','','',7642,7642,4990,4990,387,8420,1,'E47',0,0,110,0.281,'tf','','',0,'09/07/00',1111380
668123,668197,1477.14285,47321,47321,1,'Motorvej E47/9',0,0,0,0,'','','','',7642,7642,4990,4990,387,8420,1,'E47/9',0,0,110,0.927,'tf','','',0,'',1111342
668164,667581,1246.12775,47572,47572,1,'Motorvej E47',0,0,0,0,'','','','',7642,7642,4990,4990,387,8420,1,'E47',0,0,110,0.782,'tf','','',0,'',1111379
667850,667581,403.99283,47573,47573,1,'Motorvej E47',0,0,0,0,'','','','',7642,7642,4990,4990,387,8420,1,'E47',0,0,110,0.253,'ft','','',0,'',1111383
667983,667850,252.36256,47574,47574,1,'Motorvej E47',0,0,0,0,'','','','',7642,7642,4990,4990,387,9999,1,'E47',0,0,110,0.158,'ft','','',0,'',1111402
667850,668093,583.76199,47575,47575,1,'Motorvej E47',0,0,0,0,'','','','',7642,7642,4990,4990,387,8420,1,'E47',0,0,110,0.366,'tf','','',0,'',1111790
668525,668224,1608.73926,47597,47597,1,'Motorvej E47/9',0,0,0,0,'','','','',7642,7642,4990,4990,387,8420,1,'E47/9',0,0,110,1.009,'tf','','',0,'',1111755
668093,668532,4302.50873,47598,47598,1,'Motorvej E47/9',0,0,0,0,'','','','',7642,7642,4990,4990,387,8420,1,'E47/9',0,0,110,2.699,'tf','','',0,'',1111878
624690,623683,818.81195,47865,47865,1,'Motorvej E47/E55',0,0,0,0,'','','','',7473,7473,4733,4733,353,680,1,'E47/E55',0,0,110,0.514,'ft','','',0,'10/12/01',1091802
623390,624410,876.43953,47867,47867,1,'Motorvej E47/E55',0,0,0,0,'','','','',7473,7473,4733,4733,353,680,1,'E47/E55',0,0,110,0.550,'ft','','',0,'10/12/01',1091811
610029,623390,5950.86163,47948,47948,1,'Motorvej E47/E55',0,0,0,0,'','','','',7472,7472,4733,4733,353,680,1,'E47/E55',0,0,110,3.733,'ft','','',0,'10/12/01',1091793
623683,610046,6197.55869,47949,47949,1,'Motorvej E47/E55',0,0,0,0,'','','','',7472,7472,4733,4733,353,680,1,'E47/E55',0,0,110,3.888,'ft','','',0,'10/12/01',1091801
601687,601493,106.15990,49661,49661,1,'Motorvej E47/E55',0,0,0,0,'','','','',7534,7534,4683,4683,385,9999,1,'E47/E55',0,0,110,0.067,'tf','','',0,'',1110596
601483,601702,123.48430,49662,49662,1,'Motorvej E47/E55',0,0,0,0,'','','','',7534,7534,4683,4683,385,9999,1,'E47/E55',0,0,110,0.077,'tf','','',0,'',1110946
600759,601483,712.52598,49668,49668,1,'Motorvej E47/E55',0,0,0,0,'','','','',7534,7534,4683,4683,385,9999,1,'E47/E55',0,0,110,0.447,'tf','','',0,'',1110595
601493,600773,708.28885,49669,49669,1,'Motorvej E47/E55',0,0,0,0,'','','','',7534,7534,4683,4683,385,9999,1,'E47/E55',0,0,110,0.444,'tf','','',0,'',1110935
600773,596159,2736.53881,49671,49671,1,'Motorvej E47/E55',0,0,0,0,'','','','',7532,7532,4683,4683,385,9999,1,'E47/E55',0,0,110,1.717,'tf','','',0,'10/30/98',1110300
600759,596244,2684.47170,49672,49672,1,'Motorvej E47/E55',0,0,0,0,'','','','',7532,7532,4690,4690,385,9999,1,'E47/E55',0,0,110,1.684,'ft','','',0,'',1110590
610029,601687,3945.36237,49737,49737,1,'Motorvej E47/E55',0,0,0,0,'','','','',7534,7534,4683,4683,385,9999,1,'E47/E55',0,0,110,2.475,'tf','','',0,'',1110947
601702,610046,3947.61326,49738,49738,1,'Motorvej E47/E55',0,0,0,0,'','','','',7534,7534,4683,4683,385,9999,1,'E47/E55',0,0,110,2.476,'tf','','',0,'',1110948
646954,646395,735.41182,50424,50424,1,'Motorvej E47/E55',0,0,0,0,'','','','',7469,7469,4760,4760,397,9900,1,'E47/E55',0,0,110,0.461,'ft','','',0,'10/12/01',1117760
646310,646958,839.89718,50425,50425,1,'Motorvej E47/E55',0,0,0,0,'','','','',7469,7469,4760,4760,397,9900,1,'E47/E55',0,0,110,0.527,'ft','','',0,'10/12/01',1120129
646395,645036,993.56554,50430,50430,1,'Motorvej E47/E55',0,0,0,0,'','','','',7469,7469,4760,4760,397,9900,1,'E47/E55',0,0,110,0.623,'ft','','',0,'10/12/01',1117754
645018,646310,913.89852,50431,50431,1,'Motorvej E47/E55',0,0,0,0,'','','','',7469,7469,4760,4760,397,9900,1,'E47/E55',0,0,110,0.573,'ft','','',0,'10/12/01',1120128
648970,646958,3166.62978,50436,50436,1,'Motorvej E47/E55',0,0,0,0,'','','','',7469,7469,4760,4760,397,9900,1,'E47/E55',0,0,110,1.986,'tf','','',0,'10/12/01',1117743
648969,646954,3172.46323,50437,50437,1,'Motorvej E47/E55',0,0,0,0,'','','','',7469,7469,4760,4760,397,9900,1,'E47/E55',0,0,110,1.990,'ft','','',0,'10/12/01',1117757
645036,642719,1434.18767,50470,50470,1,'Motorvej E47/E55',0,0,0,0,'','','','',7469,7469,4760,4760,397,9900,1,'E47/E55',0,0,110,0.900,'ft','','',0,'10/12/01',1117749
642728,645018,1411.47499,50471,50471,1,'Motorvej E47/E55',0,0,0,0,'','','','',7469,7469,4760,4760,397,9900,1,'E47/E55',0,0,110,0.885,'ft','','',0,'10/12/01',1118178
639519,642719,1969.74474,50472,50472,1,'Motorvej E47/E55',0,0,0,0,'','','','',7469,7469,4760,4760,397,9900,1,'E47/E55',0,0,110,1.236,'tf','','',0,'10/12/01',1118179
642728,639566,1942.80458,50473,50473,1,'Motorvej E47/E55',0,0,0,0,'','','','',7469,7469,4760,4760,397,9900,1,'E47/E55',0,0,110,1.219,'tf','','',0,'10/12/01',1118180
587461,587491,24.25120,50741,50741,1,'Motorvej E20 - Storebæltsbroen',0,0,1,1,'','','','',9070,9070,4220,4220,325,9880,1,'E20',0,0,110,0.015,'','110','110',10195004,'08/16/02',4138169
587488,587461,8.26184,50742,50742,1,'Motorvej E20 - Storebæltsbroen',0,0,0,0,'','','','',9070,9070,4220,4220,325,9880,1,'E20',0,0,110,0.005,'tf','','',10195004,'08/16/02',4138171
587491,591123,3875.99908,50743,50743,1,'Motorvej E20 - Storebæltsbroen',0,0,0,0,'','','','',9070,9070,4220,4220,325,9880,1,'E20',0,0,110,2.431,'ft','','',10195004,'08/16/02',4138176
587491,591182,3879.33310,50744,50744,1,'Motorvej E20 - Storebæltsbroen',0,0,0,0,'','','','',9070,9070,4220,4220,325,9880,1,'E20',0,0,110,2.433,'tf','010','',10195004,'08/16/02',4138170
584027,584148,218.26079,51439,51439,1,'Motorvej E20',0,0,0,0,'','','','',9070,9070,4220,4220,325,9850,1,'E20',0,10,110,0.137,'ft','','',0,'10/12/01',4004303
584088,584163,166.12826,51440,51440,1,'Motorvej E20',0,0,0,0,'','','','',9070,9070,4220,4220,325,9850,1,'E20',0,10,50,0.229,'tf','','',0,'10/12/01',4004294
582513,579488,5062.56604,51491,51491,1,'Motorvej E20',0,0,0,0,'','','','',7349,7349,4220,4220,325,9850,1,'E20',0,0,110,3.176,'ft','','',0,'10/12/01',1138211
579459,582403,5000.73223,51492,51492,1,'Motorvej E20',0,0,0,0,'','','','',7349,7349,4220,4220,325,9850,1,'E20',0,0,110,3.137,'ft','','',0,'10/12/01',1138239
583132,582403,338.46605,51559,51559,1,'Motorvej E20',0,0,0,0,'','','','',9070,9070,4220,4220,325,9850,1,'E20',0,0,110,0.212,'tf','','',0,'10/12/01',1138214
582513,583157,302.75212,51560,51560,1,'Motorvej E20',0,0,0,0,'','','','',9070,9070,4220,4220,325,9850,1,'E20',0,0,110,0.190,'tf','','',0,'10/12/01',1138290
583132,584027,909.80439,51584,51584,1,'Motorvej E20',0,0,0,0,'','','','',9070,9070,4220,4220,325,9850,1,'E20',0,0,110,0.571,'ft','','',0,'10/12/01',1138213
583157,584088,922.20395,51585,51585,1,'Motorvej E20',0,0,0,0,'','','','',9070,9070,4220,4220,325,9850,1,'E20',0,0,110,0.578,'tf','','',0,'10/12/01',1138288
584211,584079,374.25256,51697,51697,1,'Motorvej E20',0,0,0,0,'','','','',9070,9070,4220,4220,325,9850,1,'E20',0,0,50,0.516,'tf','','',0,'10/12/01',4134261
584148,584061,555.27579,51703,51703,1,'Motorvej E20',0,0,0,0,'','','','',9070,9070,4220,4220,325,9850,1,'E20',0,0,110,0.348,'ft','','',0,'10/12/01',4134257
584163,584211,285.46354,51704,51704,1,'Motorvej E20',0,0,0,0,'','','','',9070,9070,4220,4220,325,9850,1,'E20',0,0,50,0.394,'tf','','',0,'10/12/01',4134260
584079,587488,6362.59953,51707,51707,1,'Motorvej E20 - Storebæltsbroen',0,0,0,0,'','','','',9070,9070,4220,4220,325,9880,1,'E20',0,0,110,3.991,'tf','','',10195004,'08/16/02',4004299
584061,587461,6425.16845,51708,51708,1,'Motorvej E20 - Storebæltsbroen',0,0,0,0,'','','','',9070,9070,4220,4220,325,9880,1,'E20',0,0,110,4.030,'ft','','010',10195004,'08/16/02',4138173
554868,551935,2326.02003,66353,66353,1,'Motorvej E20',0,0,0,0,'','','','',7385,7385,4200,4200,333,9999,1,'E20',0,0,110,1.459,'tf','','',0,'',1144591
576846,574470,1523.83997,67291,67291,1,'Motorvej E20',0,0,0,0,'','','','',7355,7355,4200,4200,311,9903,1,'E20',0,0,110,0.956,'tf','','',0,'10/12/01',1127643
574489,576844,1501.27813,67292,67292,1,'Motorvej E20',0,0,0,0,'','','','',7355,7355,4200,4200,311,9903,1,'E20',0,0,110,0.942,'tf','','',0,'10/12/01',1128392
572000,571595,479.90502,69058,69058,1,'Motorvej E20',0,0,0,0,'','','','',7347,7347,4200,4200,333,9999,1,'E20',0,0,110,0.301,'tf','','',0,'',1146722
574470,572000,2630.14129,69092,69092,1,'Motorvej E20',0,0,0,0,'','','','',7347,7347,4200,4200,333,9999,1,'E20',0,0,110,1.650,'tf','','',0,'',1144587
571587,574489,3154.98113,69093,69093,1,'Motorvej E20',0,0,0,0,'','','','',7347,7347,4200,4200,333,9999,1,'E20',0,0,110,1.979,'tf','','',0,'',1146745
570821,571587,503.71652,69131,69131,1,'Motorvej E20',0,0,0,0,'','','','',7347,7347,4200,4200,333,9999,1,'E20',0,0,110,0.316,'tf','','',0,'',1144588
571595,568700,1365.72694,69141,69141,1,'Motorvej E20',0,0,0,0,'','','','',7347,7347,4200,4200,333,9999,1,'E20',0,0,110,0.857,'tf','','',0,'03/29/01',1146635
