98419,434658,438437,674.89937,98419,98419,3,'Valdemar Sejrs Vej',0,0,0,0,'','','','',7275,7275,4300,4300,315,9072,1,'57',0,0,80,0.582,'','','',10318374,'',1131603
98421,434342,434147,42.32651,98421,98421,3,'Omfartsvejen',0,0,0,0,'','','','',7275,7275,4300,4300,315,6382,1,'21/155',0,0,80,0.037,'','','110',10318289,'06/14/00',1131797
98428,433680,434147,110.84630,98428,98428,3,'Omfartsvejen',0,0,45,45,'','','','',7275,7275,4300,4300,315,6382,1,'21/155',0,0,80,0.096,'','100','100',10318289,'06/14/00',1131559
98447,426812,426755,11.19740,98447,98447,3,'Valdemar Sejrs Vej',0,0,0,0,'','','','',7275,7275,4300,4300,315,9072,1,'57',0,10,60,0.013,'','','',10318374,'11/09/98',4002233
98450,427228,426812,78.44826,98450,98450,3,'Valdemar Sejrs Vej',0,0,0,0,'','','','',7275,7275,4300,4300,315,9072,1,'57',0,10,60,0.090,'','','',10318374,'11/09/98',4002234
98451,427794,427228,106.36495,98451,98451,3,'Valdemar Sejrs Vej',0,0,0,0,'','','','',7275,7275,4300,4300,315,9072,1,'57',0,10,60,0.122,'','','',10318374,'05/31/99',4004945
98455,433140,434658,304.13648,98455,98455,3,'Valdemar Sejrs Vej',0,0,0,0,'','','','',7275,7275,4300,4300,315,9072,1,'57',0,0,80,0.262,'','','',10318374,'',1131602
98475,427729,425706,749.90432,98475,98475,3,'Omfartsvejen',77,77,0,0,'','','','',7277,7277,4300,4300,315,6382,1,'21/155',0,0,80,0.647,'','','',10318289,'',1131102
98654,433680,432258,401.81491,98654,98654,3,'Omfartsvejen',45,47,30,30,'B','','','',7275,7275,4300,4300,315,6382,1,'21/155',0,0,80,0.347,'','','10',10318289,'06/14/00',1131529
98770,432539,433140,141.74521,98770,98770,3,'Valdemar Sejrs Vej',0,0,0,0,'','','','',7275,7275,4300,4300,315,9072,1,'57',0,0,60,0.163,'','','',10318374,'05/22/01',4138127
98921,430665,430665,0.48030,98921,98921,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,4300,4300,315,0,1,'',0,0,60,0.001,'ft','','',1,'12/11/01',4125501
98923,430386,427794,550.44455,98923,98923,3,'Valdemar Sejrs Vej',0,0,65,65,'','','','',7275,7275,4300,4300,315,9072,1,'57',0,10,60,0.633,'','','',10318374,'03/20/01',4125499
98925,430386,430422,44.03418,98925,98925,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,4300,4300,315,0,1,'',0,0,60,0.051,'ft','','',1,'12/11/01',4125506
98926,430422,430665,43.04602,98926,98926,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,4300,4300,315,0,1,'',0,0,60,0.050,'ft','','',1,'12/11/01',4125503
98927,430665,430644,42.77579,98927,98927,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,4300,4300,315,0,1,'',0,0,60,0.049,'ft','','',1,'12/11/01',4125504
98928,430644,430386,45.81060,98928,98928,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,4300,4300,315,0,1,'',0,0,60,0.053,'ft','','',1,'12/11/01',4125505
98929,430665,432539,447.70212,98929,98929,3,'Valdemar Sejrs Vej',0,0,0,0,'','','','',7275,7275,4300,4300,315,9072,1,'57',0,0,60,0.515,'','','',10318374,'05/22/01',4138118
99026,425618,426755,227.17250,99026,99026,3,'Valdemar Sejrs Vej',0,0,0,0,'','','','',7275,7275,4300,4300,315,9072,1,'57',0,10,60,0.261,'ft','','',10318374,'',1131282
99027,426755,425537,236.78155,99027,99027,3,'Valdemar Sejrs Vej',0,0,0,0,'','','','',7275,7275,4300,4300,315,9072,1,'57',0,10,60,0.272,'ft','','',10318374,'',1131320
99030,423394,425618,538.02238,99030,99030,3,'Valdemar Sejrs Vej',0,0,50,50,'','','','',7275,7275,4300,4300,315,9072,1,'57',0,10,60,0.619,'ft','','',10318374,'',1131256
99034,423372,425537,530.20180,99034,99034,3,'Valdemar Sejrs Vej',45,59,0,0,'','','','',7275,7275,4300,4300,315,9072,1,'57',0,10,60,0.610,'tf','','',10318374,'',1131321
99124,422493,423394,190.51385,99124,99124,3,'Valdemar Sejrs Vej',0,0,0,0,'','','','',7275,7275,4300,4300,315,9072,1,'57',0,10,60,0.219,'ft','','',10318374,'',1131257
99125,422481,423372,188.64754,99125,99125,3,'Valdemar Sejrs Vej',25,43,0,0,'','','','',7274,7274,4300,4300,315,9072,1,'57',0,10,60,0.217,'tf','','',10318374,'',1131265
99190,420536,420585,10.83506,99190,99190,3,'Valdemar Sejrs Vej',0,0,0,0,'','','','',7274,7274,4300,4300,315,9072,1,'57',0,10,60,0.012,'ft','','',10318374,'',1131258
99191,420582,420526,11.03690,99191,99191,3,'i krydset',0,0,0,0,'','','','',7274,7274,4300,4300,315,9072,1,'57',0,10,60,0.013,'ft','','',3,'12/11/01',1131263
99192,420093,420536,74.69487,99192,99192,3,'Valdemar Sejrs Vej',0,0,8,12,'','','','',7275,7275,4300,4300,315,9072,1,'57',0,10,60,0.086,'ft','','',10318374,'12/16/99',4078805
99210,420526,420536,12.45861,99210,99210,3,'Jernbaneplads',0,0,0,0,'','','','',7274,7274,4300,4300,315,3896,1,'',0,10,50,0.017,'ft','','',10318231,'04/19/00',1131433
99271,419122,418680,85.32754,99271,99271,3,'Havnevej',0,0,0,0,'','','','',7274,7274,4300,4300,315,3169,1,'',0,10,60,0.098,'ft','','',10318212,'09/07/00',1131107
99274,419121,419781,113.00228,99274,99274,3,'Valdemar Sejrs Vej',0,0,2,4,'','','','',7275,7275,4300,4300,315,9072,1,'57',0,10,60,0.130,'ft','','',10318374,'',1131106
99275,419781,420093,51.10508,99275,99275,3,'Valdemar Sejrs Vej',0,0,6,6,'','','','',7275,7275,4300,4300,315,9072,1,'57',0,10,60,0.059,'ft','','',10318374,'',4078806
99276,420526,419122,237.55755,99276,99276,3,'Valdemar Sejrs Vej',0,0,0,0,'','','','',7274,7274,4300,4300,315,9072,1,'57',0,10,60,0.273,'ft','','',10318374,'',1131432
99308,418680,418784,26.88304,99308,99308,3,'Havnevej',0,0,0,0,'','','','',7275,7275,4300,4300,315,3169,1,'',0,10,60,0.031,'ft','','',10318212,'03/08/01',4121223
99309,418784,419121,61.46357,99309,99309,3,'Havnevej',0,0,0,0,'','','','',7275,7275,4300,4300,315,3169,1,'',0,10,60,0.071,'ft','','',10318212,'03/08/01',4121237
99315,421732,420582,217.50728,99315,99315,3,'Valdemar Sejrs Vej',0,0,9,9,'','','','',7274,7274,4300,4300,315,9072,1,'57',0,10,60,0.250,'ft','','',10318374,'',1131264
99323,422481,421732,152.91129,99323,99323,3,'Valdemar Sejrs Vej',0,0,13,13,'','','','',7274,7274,4300,4300,315,9072,1,'57',0,10,60,0.176,'ft','','',10318374,'',1131066
99324,420585,422493,372.33524,99324,99324,3,'Valdemar Sejrs Vej',0,0,14,34,'','','','',7274,7274,4300,4300,315,9072,1,'57',0,10,60,0.428,'ft','','',10318374,'',1131261
100057,462590,461948,123.18682,100057,100057,3,'Elverdamsvej',0,0,0,0,'','','','',7178,7178,4060,4060,251,2190,1,'53',0,10,60,0.142,'','','',10820169,'02/07/01',1070448
100058,463815,462590,239.86213,100058,100058,3,'Elverdamsvej',0,0,60,60,'','','','',7178,7178,4060,4060,251,2190,1,'53',0,0,60,0.276,'','','',10820169,'02/07/01',1070459
100460,461948,460295,295.30729,100460,100460,3,'Elverdamsvej',0,0,66,66,'','','','',7178,7178,4060,4060,251,2190,1,'53',0,0,60,0.340,'','','',10820169,'02/07/01',1070425
100462,458150,460295,600.40141,100462,100462,3,'Elverdamsvej',0,0,0,0,'','','','',7178,7178,4060,4060,251,2190,1,'53',0,0,80,0.518,'','','',10820169,'02/07/01',1070353
100598,424899,424956,13.02605,100598,100598,3,'Tuse L�gevej',0,0,0,0,'','','','',7277,7277,4300,4300,315,8908,1,'21',0,0,80,0.011,'','','',10894222,'10/26/00',1131072
100599,417576,417562,2.52615,100599,100599,3,'Nyk�bingvej',0,0,0,0,'','','','',7277,7277,4300,4300,315,6130,1,'21',0,0,80,0.002,'','','',10864183,'',1130839
100600,417562,417546,3.06053,100600,100600,3,'Nyk�bingvej',0,0,0,0,'','','','',7277,7277,4300,4300,315,6130,1,'21',0,0,80,0.003,'','','',10864183,'',1130864
100601,424413,424878,102.99828,100601,100601,3,'Tuse L�gevej',0,0,0,0,'','','','',7277,7277,4300,4300,315,8908,1,'21',0,0,80,0.089,'','','',10894222,'10/26/00',1131073
100602,424878,424899,5.56545,100602,100602,3,'Tuse L�gevej',0,0,0,0,'','','','',7277,7277,4300,4300,315,8908,1,'21',0,0,80,0.005,'','','',10894222,'10/26/00',1131000
100606,424899,425102,138.72483,100606,100606,3,'Kalundborgvej',0,0,0,0,'','','','',7277,7277,4300,4300,315,4042,1,'21/155',0,0,80,0.120,'tf','','',10318236,'',1131071
100607,425102,424413,214.64259,100607,100607,3,'Tuse L�gevej',0,0,0,0,'','','','',7277,7277,4300,4300,315,8908,1,'21',0,0,80,0.185,'ft','','',10894222,'11/03/00',1131062
100667,422324,421767,107.17380,100667,100667,3,'Tuse L�gevej',0,0,0,0,'','','','',7277,7277,4300,4300,315,8908,1,'21',0,0,80,0.092,'','','',10894222,'',1131061
100671,422324,424413,438.79262,100671,100671,3,'Tuse L�gevej',0,0,3,3,'','','','',7277,7277,4300,4300,315,8908,1,'21',0,0,80,0.378,'','','',10894222,'',1131004
100674,417546,413094,955.44903,100674,100674,3,'Nyk�bingvej',5,5,62,66,'','','','',7294,7294,4300,4300,315,6130,1,'21',0,0,80,0.824,'','','',10864183,'',1130892
100675,418351,417576,161.65173,100675,100675,3,'Tuse L�gevej',0,0,0,0,'','','','',7277,7277,4300,4300,315,8908,1,'21',0,0,80,0.139,'','','',10894222,'',1130840
100678,420301,418351,346.48756,100678,100678,3,'Tuse L�gevej',11,17,8,8,'','','','',7277,7277,4300,4300,315,8908,1,'21',0,0,80,0.299,'','','',10894222,'',1131126
100679,421767,420301,273.39856,100679,100679,3,'Tuse L�gevej',5,5,0,0,'','','','',7277,7277,4300,4300,315,8908,1,'21',0,0,80,0.236,'','','',10894222,'',1131074
100694,425706,425367,171.88472,100694,100694,3,'Omfartsvejen',0,0,0,0,'','','','',7277,7277,4300,4300,315,6382,1,'21/155',0,0,80,0.148,'ft','','',10318289,'',1131091
100695,425447,425706,168.46344,100695,100695,3,'Omfartsvejen',0,0,0,0,'','','','',7277,7277,4300,4300,315,6382,1,'21/155',0,0,80,0.145,'ft','','',10318289,'',1131125
100697,425328,424956,560.07015,100697,100697,3,'Kalundborgvej',303,305,0,0,'','','','',7277,7277,4300,4300,315,4042,1,'21/155',0,0,80,0.483,'tf','','',10318236,'',1130902
100698,425271,425102,443.28898,100698,100698,3,'Kalundborgvej',0,0,218,224,'','','','',7277,7277,4300,4300,315,4042,1,'21/155',0,0,80,0.382,'ft','','',10318236,'',1131003
100699,425328,425340,61.03379,100699,100699,3,'Kalundborgvej',0,0,299,299,'','','','',7277,7277,4300,4300,315,4042,1,'21/155',0,0,80,0.053,'ft','','',10318236,'',1131092
100701,425367,425289,103.89745,100701,100701,3,'Omfartsvejen',0,0,0,0,'','','','',7277,7277,4300,4300,315,6382,1,'21/155',0,0,80,0.090,'ft','','',10318289,'',1131104
100702,425289,425271,38.64454,100702,100702,3,'Omfartsvejen',0,0,0,0,'','','','',7277,7277,4300,4300,315,6382,1,'21/155',0,0,80,0.033,'ft','','',10318289,'06/06/00',1131001
100703,425340,425447,103.35547,100703,100703,3,'Omfartsvejen',0,0,0,0,'','','','',7277,7277,4300,4300,315,6382,1,'21/155',0,0,80,0.089,'ft','','',10318289,'',1131002
100745,463292,463657,70.40855,100745,100745,3,'Ringstedvej',0,0,192,192,'','','','',7279,7279,4300,4300,321,2325,1,'57',0,0,80,0.061,'','','',10871658,'',1134684
100746,462715,463292,106.50411,100746,100746,3,'Ringstedvej',207,207,184,190,'','','','',7279,7279,4300,4300,321,2325,1,'57',0,0,80,0.092,'','','',10871658,'',1134683
100748,463657,465457,364.04887,100748,100748,3,'Ringstedvej',223,237,194,214,'','','','',7279,7279,4300,4300,321,2325,1,'57',0,0,80,0.314,'','','',10871658,'',1134685
100750,459289,460179,194.36500,100750,100750,3,'Ringstedvej',0,0,174,174,'','','','',7279,7279,4300,4300,321,2325,1,'57',0,0,80,0.168,'','','',10871658,'',1134396
100751,459149,459289,39.01518,100751,100751,3,'Ringstedvej',0,0,0,0,'','','','',7279,7279,4300,4300,321,2325,1,'57',0,0,80,0.034,'','','',10871658,'',1134682
100752,459149,459141,337.84155,100752,100752,32,'Skovvejen',0,0,0,0,'','','','',7279,7279,4300,4300,321,2475,1,'23',0,0,90,0.259,'tf','','',10880868,'03/23/00',1134392
100756,460961,462715,348.93217,100756,100756,3,'Ringstedvej',189,197,176,180,'','','','',7279,7279,4300,4300,321,2325,1,'57',0,0,80,0.301,'','','',10871658,'',1134380
100758,460179,460961,173.30890,100758,100758,3,'Ringstedvej',185,187,0,0,'','','','',7279,7279,4300,4300,321,2325,1,'57',0,0,80,0.149,'','','',10871658,'',1134686
100760,458999,459149,45.32123,100760,100760,3,'Ringstedvej',183,183,0,0,'','','','',7279,7279,4300,4300,321,2325,1,'57',0,0,80,0.039,'','','',10871658,'',1134687
100761,458551,458999,114.70821,100761,100761,3,'Ringstedvej',0,0,0,0,'','','','',7279,7279,4300,4300,321,2325,1,'57',0,0,80,0.099,'','','',10871658,'',1134681
100762,458353,458551,47.61448,100762,100762,3,'Ringstedvej',0,0,172,172,'','','','',7279,7279,4300,4300,321,2325,1,'57',0,0,80,0.041,'','','',10871658,'',1134679
100763,459102,458551,462.37769,100763,100763,32,'Skovvejen',0,0,0,0,'','','','',7279,7279,4300,4300,321,2475,1,'23',0,0,90,0.354,'tf','','',10880868,'03/23/00',1134391
100764,458855,458999,172.43646,100764,100764,32,'Skovvejen',0,0,0,0,'','','','',7279,7279,4300,4300,321,2475,1,'23',0,0,90,0.132,'tf','','',10880868,'03/23/00',1134403
100765,458353,458578,77.24184,100765,100765,32,'Skovvejen',0,0,0,0,'','','','',7279,7279,4300,4300,321,2475,1,'23',0,0,90,0.059,'tf','','',10880868,'03/23/00',1134390
100766,458126,458353,64.91497,100766,100766,3,'Ringstedvej',0,0,0,0,'','','','',7279,7279,4300,4300,321,2325,1,'57',0,0,80,0.056,'','','',10871658,'',1134397
100799,453636,454697,206.18808,100799,100799,3,'Ringstedvej',0,0,0,0,'','','','',7279,7279,4300,4300,321,2325,1,'57',0,0,80,0.178,'','','',10871658,'',1134480
100801,458578,458767,262.61204,100801,100801,32,'Skovvejen',0,0,0,0,'','','','',7279,7279,4390,4390,315,7499,1,'23',0,0,90,0.201,'tf','','',10181484,'03/23/00',1129940
100803,458843,458855,257.60686,100803,100803,32,'Skovvejen',0,0,0,0,'','','','',7279,7279,4390,4390,315,7499,1,'23',0,0,90,0.197,'tf','','',10181484,'03/23/00',1129944
100806,454697,458126,667.63062,100806,100806,3,'Ringstedvej',0,0,168,170,'','','','',7279,7279,4300,4300,321,2325,1,'57',0,0,80,0.576,'','','',10871658,'',1134398
100811,451563,453636,401.58259,100811,100811,3,'Ringstedvej',165,181,164,164,'','','','',7282,7282,4300,4300,315,6717,1,'57',0,0,80,0.346,'','','',10871658,'',1129685
100812,449428,451563,418.30770,100812,100812,3,'Ringstedvej',151,159,150,152,'','','','',7282,7282,4300,4300,315,6717,1,'57',0,0,80,0.361,'','','',10871658,'',1129818
100813,449021,449428,64.92453,100813,100813,3,'Ringstedvej',0,0,0,0,'','','','',7282,7282,4300,4300,315,6717,1,'57',0,0,80,0.056,'','','',10871658,'',1129687
102808,502132,502669,290.37224,102808,102808,3,'Hovedvejen',181,193,178,186,'','','','',7171,7171,4000,4000,261,3640,1,'14',0,10,60,0.334,'','','',10390068,'',1080612
102810,502787,503186,236.78282,102810,102810,3,'Hovedvejen',199,213,192,200,'','','','',7171,7171,4000,4000,261,3640,1,'14',0,10,60,0.272,'','','',10390068,'',1080610
102811,503186,503377,84.19512,102811,102811,3,'Hovedvejen',219,221,202,204,'','','','',7171,7171,4000,4000,261,3640,1,'14',0,10,60,0.097,'','','',10390068,'',1080611
102813,502669,502787,64.45598,102813,102813,3,'Hovedvejen',195,197,188,190,'','','','',7171,7171,4000,4000,261,3640,1,'14',0,10,60,0.074,'','','',10390068,'',1080615
102815,501916,502132,108.10257,102815,102815,3,'Hovedvejen',175,179,172,176,'','','','',7171,7171,4000,4000,261,3640,1,'14',0,10,60,0.124,'','','',10390068,'',1081090
102818,501763,501916,96.12841,102818,102818,3,'Hovedvejen',165,167,168,170,'','B','A','B',7171,7171,4000,4000,261,3640,1,'14',0,10,60,0.111,'','','',10390068,'07/16/01',1080624
102871,511812,511885,27.62701,102871,102871,3,'Roskildevej',0,0,0,0,'','','','',7367,7367,4174,4174,329,6432,1,'14',0,0,80,0.024,'','','',10323003,'',1142138
102872,509783,511129,401.81780,102872,102872,3,'Hovedvejen',279,279,0,0,'','','','',7174,7174,4330,4330,257,3750,1,'14',0,0,80,0.347,'','','',10352023,'',1076211
102873,511129,511812,226.05055,102873,102873,3,'Hovedvejen',141,141,0,0,'','','','',7114,7114,4174,4174,267,3272,1,'14',0,0,80,0.195,'','','',10352023,'06/24/98',1085572
102877,511885,513305,470.19461,102877,102877,3,'Roskildevej',0,0,637,637,'','','','',7367,7367,4174,4174,329,6432,1,'14',0,0,80,0.406,'','','',10323003,'',1142908
102882,514907,513305,619.27451,102882,102882,3,'Roskildevej',0,0,622,626,'','','','',7367,7367,4174,4174,329,6432,1,'14',0,0,80,0.534,'','','',10323003,'',1142882
102897,509783,508043,679.60417,102897,102897,3,'Hovedvejen',310,310,275,275,'','','','',7174,7174,4330,4330,257,3750,1,'14',0,0,80,0.586,'','','',10352023,'',1076837
102898,507323,508043,279.65149,102898,102898,3,'Hovedvejen',0,0,278,294,'','','','',7171,7171,4140,4140,261,3640,1,'14',0,0,80,0.241,'','','',10390068,'03/15/00',1081140
102899,507197,507323,44.49420,102899,102899,3,'Hovedvejen',0,0,276,276,'','','','',7171,7171,4140,4000,261,3640,1,'14',0,0,80,0.038,'','','',10390068,'05/28/01',1081139
102901,506946,507197,109.81236,102901,102901,3,'Hovedvejen',255,255,270,274,'','','','',7171,7171,4140,4140,261,3640,1,'14',0,0,80,0.095,'','','',10390068,'',1081109
102904,506222,506946,447.47127,102904,102904,3,'Hovedvejen',0,0,252,266,'','','','',7171,7171,4140,4140,261,3640,1,'14',0,0,80,0.386,'','','',10390068,'03/15/00',1081078
102908,505226,506222,496.74290,102908,102908,3,'Hovedvejen',245,249,242,250,'','','','',7171,7171,4000,4000,261,3640,1,'14',0,0,80,0.428,'','','',10390068,'',1081089
102910,504455,504657,72.82839,102910,102910,3,'Hovedvejen',237,237,236,236,'','','','',7171,7171,4000,4000,261,3640,1,'14',0,0,60,0.084,'','','',10390068,'03/15/00',1080619
102911,504657,505226,198.64843,102911,102911,3,'Hovedvejen',239,243,0,0,'','','','',7171,7171,4000,4000,261,3640,1,'14',0,0,80,0.171,'','','',10390068,'',1081121
102914,504117,504291,63.98517,102914,102914,3,'Hovedvejen',233,233,230,232,'A','B','','',7171,7171,4000,4000,261,3640,1,'14',0,10,60,0.074,'','','',10390068,'',1080620
102915,504455,504291,56.21103,102915,102915,3,'Hovedvejen',234,234,235,235,'','','','',7171,7171,4000,4000,261,3640,1,'14',0,10,60,0.065,'','','',10390068,'',1081081
102917,503377,504117,287.31083,102917,102917,3,'Hovedvejen',227,231,206,228,'','','','',7171,7171,4000,4000,261,3640,1,'14',0,0,60,0.330,'','','',10390068,'',1081091
104716,507606,507000,230.23177,104716,104716,3,'Roskildevej',0,0,0,0,'','','','',7203,7203,2680,2680,269,6227,1,'6',0,0,80,0.199,'','','',10208472,'',1086918
104753,507000,506522,180.08084,104753,104753,3,'Roskildevej',0,0,0,0,'','','','',7203,7203,2680,2680,269,6227,1,'6',0,0,80,0.155,'','','',10208472,'',1086921
104837,511940,507606,1270.57127,104837,104837,3,'Roskildevej',0,0,0,0,'','','','',7204,7204,2680,2680,269,6227,1,'6',0,0,80,1.096,'','','',10208472,'06/24/98',1086917
105026,497930,498676,578.64326,105026,105026,3,'K�gevej',0,0,20,20,'','','','',7198,7198,4621,4621,263,4583,1,'6',0,0,80,0.499,'','','',10501516,'',1081511
105148,496723,496862,44.04987,105148,105148,3,'K�gevej',0,0,0,0,'','','','',7198,7198,4621,4621,263,4583,1,'6',0,0,80,0.038,'','','',10501516,'',1081249
105152,496382,496723,103.04214,105152,105152,3,'K�gevej',11,15,0,0,'','','','',7198,7198,4621,4621,263,4583,1,'6',0,0,80,0.089,'','','',10501516,'',1081259
105164,496862,497930,468.37788,105164,105164,3,'K�gevej',17,17,0,0,'','','','',7198,7198,4621,4621,263,4583,1,'6',0,0,80,0.404,'','','',10501516,'',1081250
105252,498676,499496,807.68101,105252,105252,3,'K�gevej',0,0,0,0,'','','','',7198,7198,4621,4621,263,4583,1,'6',0,0,80,0.697,'','','',10501516,'',1081514
106242,501483,501358,89.45600,106242,106242,3,'Roskildevej',0,0,0,0,'','','','',7202,7202,4622,4622,269,6227,1,'6',0,0,80,0.077,'','','',10208472,'',1087594
106249,501358,501348,11.91935,106249,106249,3,'Roskildevej',0,0,0,0,'','','','',7202,7202,4622,4622,269,6227,1,'6',0,0,80,0.010,'','','',10208472,'',1087593
106254,501348,500970,410.89080,106254,106254,3,'Roskildevej',11,13,14,20,'','','','',7202,7202,4622,4622,269,6227,1,'6',0,0,80,0.354,'','','',10208472,'07/06/99',4013142
106256,500970,500658,330.83718,106256,106256,3,'Roskildevej',15,17,22,26,'','','','',7202,7202,4622,4622,269,6227,1,'6',0,0,80,0.285,'','','',10208472,'07/06/99',4017540
106259,502277,501483,445.31475,106259,106259,3,'Roskildevej',0,0,0,0,'','','','',7203,7203,2680,2680,269,6227,1,'6',0,0,80,0.384,'','','',10208472,'',1087590
106292,500658,499955,487.05303,106292,106292,3,'Roskildevej',0,0,28,28,'','','','',7202,7202,4622,4622,269,6227,1,'6',0,0,80,0.420,'','','',10208472,'',1087589
106293,499540,499955,433.11190,106293,106293,3,'K�gevej',19,23,22,24,'','','','',7198,7198,4621,4621,263,4583,1,'6',0,0,80,0.374,'','','',10501516,'',1081667
106313,499496,499540,35.52911,106313,106313,3,'K�gevej',0,0,0,0,'','','','',7198,7198,4621,4621,263,4583,1,'6',0,0,80,0.031,'','','',10501516,'',1081666
106319,502743,502277,267.16080,106319,106319,3,'Roskildevej',0,0,10,12,'','','','A',7203,7203,2680,2680,269,6227,1,'6',0,0,80,0.230,'','','',10208472,'07/06/99',4019982
106324,503207,502743,261.91468,106324,106324,3,'Roskildevej',0,0,6,8,'','','','A',7203,7203,2680,2680,269,6227,1,'6',0,0,80,0.226,'','1000','',10208472,'07/06/99',4019981
106327,506522,504878,583.51907,106327,106327,3,'Roskildevej',1,1,0,0,'','','','',7203,7203,2680,2680,269,6227,1,'6',0,0,80,0.503,'','','',10208472,'',1086919
106329,504878,503207,632.33576,106329,106329,3,'Roskildevej',5,5,0,0,'','','','',7203,7203,2680,2680,269,6227,1,'6',0,0,80,0.545,'','','1000',10208472,'',1087591
106992,499361,498586,410.37914,106992,106992,3,'Hovedvejen',102,102,81,81,'','','','',7171,7171,4000,4000,261,3640,1,'14',0,0,60,0.472,'','','',10390068,'03/12/02',4160103
106998,498412,498586,84.48326,106998,106998,3,'Hovedvejen',0,0,0,0,'','','','',7208,7171,4000,4000,261,3640,1,'14',0,0,80,0.073,'','','',10390068,'03/12/02',4160112
107072,499680,500036,206.92464,107072,107072,3,'Hovedvejen',105,105,104,106,'A','B','','',7171,7171,4000,4000,261,3640,1,'14',0,0,60,0.238,'','','',10390068,'',1081072
107075,500891,501057,91.65491,107075,107075,3,'Hovedvejen',141,143,128,134,'','','','B',7171,7171,4000,4000,261,3640,1,'14',0,10,60,0.105,'','','',10390068,'01/06/00',4081730
107076,500891,500753,80.09702,107076,107076,3,'Hovedvejen',0,0,0,0,'','','','',7171,7171,4000,4000,261,3640,1,'14',0,0,60,0.092,'','','001',10390068,'11/26/01',1081056
107081,500753,500678,52.67208,107081,107081,3,'Hovedvejen',126,126,137,137,'','','','',7171,7171,4000,4000,261,3640,1,'14',0,10,60,0.061,'','010','',10390068,'11/26/01',1080622
107089,500036,500678,423.78044,107089,107089,3,'Hovedvejen',107,135,108,122,'','','','',7171,7171,4000,4000,261,3640,1,'14',0,10,60,0.487,'','','',10390068,'',1080886
107090,501057,501763,407.46876,107090,107090,3,'Hovedvejen',145,163,136,166,'','','','B',7171,7171,4000,4000,261,3640,1,'14',0,10,60,0.469,'','','',10390068,'01/06/00',4081729
107100,499680,499361,190.68557,107100,107100,3,'Hovedvejen',0,0,0,0,'','','','',7171,7171,4000,4000,261,3640,1,'14',0,0,60,0.219,'','','',10390068,'03/12/02',4160100
107903,512413,511940,157.00339,107903,107903,3,'Roskildevej',0,0,0,0,'','','','',7204,7204,4623,4623,269,6227,1,'6',0,0,80,0.135,'','','',10208472,'05/28/01',1086916
107912,513289,513112,86.41858,107912,107912,3,'Roskildevej',0,0,0,0,'','','','',7204,7204,2680,2680,269,6227,1,'6',0,0,80,0.075,'','','',10208472,'',1086915
107915,513112,512413,323.47387,107915,107915,3,'Roskildevej',0,0,0,0,'','','','',7204,7204,4623,4623,269,6227,1,'6',0,0,80,0.279,'','','',10208472,'05/28/01',1087366
107925,513289,514154,476.05274,107925,107925,3,'Cordozavej',0,0,0,0,'','','','',7204,7204,2680,2680,269,965,1,'6',0,0,80,0.411,'ft','','',10201860,'',1087042
107926,513289,514134,474.48433,107926,107926,3,'Cordozavej',0,0,0,0,'','','','',7204,7204,2680,2680,269,965,1,'6',0,0,80,0.409,'tf','','',10201860,'',1087043
109960,515047,515022,14.57494,109960,109960,3,'Cordozavej',0,0,0,0,'','','','',7204,7204,2680,2680,269,965,1,'6',0,0,60,0.017,'ft','','',10201860,'',1087358
109963,515061,515074,14.88790,109963,109963,3,'Cordozavej',0,0,0,0,'','','','',7204,7204,2680,2680,269,965,1,'6',0,0,60,0.017,'ft','','',10201860,'',1087359
109970,514134,515022,563.61699,109970,109970,3,'Cordozavej',0,0,0,0,'','','','',7204,7204,2680,2680,269,965,1,'6',0,0,80,0.486,'tf','','',10201860,'',1087045
109973,514154,515061,565.14823,109973,109973,3,'Cordozavej',0,0,0,0,'','','','',7204,7204,2680,2680,269,965,1,'6',0,0,80,0.487,'ft','','',10201860,'',1087046
112508,498628,498320,142.59311,112508,112508,3,'Sor�vej',0,0,27,27,'','','','',7289,7289,4350,4350,345,3970,1,'57',0,0,80,0.123,'','','',10883889,'',1156076
112509,498320,498253,23.54066,112509,112509,3,'Sor�vej',0,0,0,0,'','','','',7289,7289,4350,4350,345,3970,1,'57',0,0,80,0.020,'','','',10883889,'',1156077
112513,499187,498628,265.80630,112513,112513,3,'Sor�vej',34,34,37,37,'','','','',7289,7289,4350,4350,345,3970,1,'57',0,0,80,0.229,'','','',10883889,'',1156775
112516,499187,500067,444.28883,112516,112516,3,'Sor�vej',0,0,38,44,'','','','',7289,7289,4350,4350,345,3970,1,'57',0,0,80,0.383,'','','',10883889,'09/27/01',1156783
113322,506278,506486,79.25143,113322,113322,3,'Sor�vej',66,66,0,0,'','','','',7342,7342,4295,4295,337,6703,1,'57',0,0,80,0.068,'','','',10883880,'',1149646
113327,504277,504204,26.24771,113327,113327,3,'Sor�vej',0,0,90,90,'','','','',7342,7342,4295,4295,337,6703,1,'57',0,0,80,0.023,'','','',10883880,'',1149361
113329,504794,504277,187.60951,113329,113329,3,'Sor�vej',47,55,74,88,'','','','',7342,7342,4295,4295,337,6703,1,'57',0,0,80,0.162,'','','',10883880,'',1149367
