662061,661966,393.28161,11395,11395,2,'Spodsbjergvej',0,0,0,0,'','','','',7674,7674,4912,4912,379,7760,1,'9',0,0,90,0.302,'','','',10884277,'',1107599
662702,662765,678.03189,17438,17438,2,'Spodsbjergvej',0,0,0,0,'','','','',7671,7671,4900,4900,367,7430,1,'9',0,0,90,0.520,'','','',10884277,'04/19/00',4090890
662688,662702,958.96101,17439,17439,2,'Spodsbjergvej',0,0,0,0,'','','','',7671,7671,4900,4900,367,7430,1,'9',0,0,90,0.735,'','','',10884277,'04/19/00',4090889
661966,662557,3259.01926,17440,17440,2,'Spodsbjergvej',0,0,0,0,'','','','',7674,7674,4912,4912,379,7760,1,'9',0,0,90,2.499,'','','0101',10884277,'09/26/01',1108358
662557,662688,1051.95259,17442,17442,2,'Spodsbjergvej',0,0,0,0,'','','','',7674,7674,4912,4912,379,7760,1,'9',0,0,90,0.806,'','0101','',10884277,'09/26/01',4118805
662765,662845,293.77015,17465,17465,2,'Spodsbjergvej',0,0,0,0,'','','','',7670,7670,4900,4900,367,7430,1,'9',0,0,90,0.225,'','','',10884277,'04/17/00',1098411
662845,663081,822.37558,17466,17466,2,'Spodsbjergvej',0,0,0,0,'','','','',7670,7670,4900,4900,367,7430,1,'9',0,0,90,0.630,'','','001',10884277,'10/30/00',1097984
665552,665420,213.35320,21085,21085,2,'Motortrafikvej E47',0,0,0,0,'','','','',7594,7594,4990,4990,387,9999,1,'E47',0,0,90,0.164,'tf','','',0,'11/12/01',1111258
665420,665315,368.90679,21086,21086,2,'Motortrafikvej E47',0,0,0,0,'','','','',7594,7594,4990,4990,387,9999,1,'E47',0,0,90,0.283,'tf','','',0,'11/12/01',1111259
665315,665430,277.39754,21087,21087,2,'Motortrafikvej E47',0,0,0,0,'','','','',7594,7594,4990,4990,387,8420,1,'E47',0,0,90,0.213,'','','',0,'11/12/01',1111608
664944,665035,532.48785,21110,21110,2,'Motortrafikvej E47',0,0,0,0,'','','','',7594,7594,4862,4862,387,8420,1,'E47',0,0,90,0.408,'','','',0,'11/12/01',1111222
664908,664944,157.20669,21111,21111,2,'Motortrafikvej E47',0,0,0,0,'','','','',7594,7594,4862,4862,387,8420,1,'E47',0,0,90,0.121,'','','',0,'11/12/01',1111224
664658,664732,295.60508,21112,21112,2,'Motortrafikvej E47',0,0,0,0,'','','','',7594,7594,4862,4862,387,8420,1,'E47',0,0,90,0.227,'','','',0,'11/12/01',1111922
664732,664908,829.85262,21113,21113,2,'Motortrafikvej E47',0,0,0,0,'','','','',7594,7594,4862,4862,387,8420,1,'E47',0,0,90,0.636,'','','',0,'11/12/01',1111923
665035,665315,1029.62282,21123,21123,2,'Motortrafikvej E47',0,0,0,0,'','','','',7594,7594,4990,4990,387,8420,1,'E47',0,0,90,0.789,'','','',0,'11/12/01',1111911
665805,665552,337.82329,21177,21177,2,'Motortrafikvej E47',0,0,0,0,'','','','',7594,7594,4990,4990,387,9999,1,'E47',0,0,90,0.259,'tf','','',0,'11/12/01',1111609
665805,665430,616.15387,21185,21185,2,'Motortrafikvej E47',0,0,0,0,'','','','',7594,7594,4990,4990,387,8420,1,'E47',0,0,90,0.472,'','','',0,'11/12/01',1111918
666612,665805,1408.29849,21241,21241,2,'Motortrafikvej E47',0,0,0,0,'','','','',7595,7595,4990,4990,387,8420,1,'E47',0,0,90,1.080,'','','',0,'11/12/01',1111910
669285,669282,13.91637,21418,21418,31,'Fra-/tilkørsel nr. 48',0,0,0,0,'','','','',7648,7648,4930,4930,363,9999,1,'E47/9',48,0,50,0.019,'','','',0,'02/07/01',4097791
669282,669188,302.88877,21443,21443,31,'Fra-/tilkørsel nr. 48',0,0,0,0,'','','','',7648,7648,4930,4930,363,9999,1,'E47/9',48,0,50,0.418,'','','',0,'03/25/99',1095255
669160,669188,49.77980,21466,21466,31,'Fra-/tilkørsel nr. 48',0,0,0,0,'','','','',7648,7648,4930,4930,363,9999,1,'E47/9',48,0,50,0.069,'tf','','',0,'03/06/01',4115987
669084,669113,260.66411,21525,21525,31,'Fra-/tilkørsel nr. 48',0,0,0,0,'','','','',7648,7648,4930,4930,363,9999,1,'E47/9',48,0,50,0.360,'','','',0,'03/25/99',1095274
669084,669111,63.06328,21530,21530,31,'Fra-/tilkørsel nr. 48',0,0,0,0,'','','','',7648,7648,4930,4930,363,9999,1,'E47',48,0,50,0.087,'ft','','',0,'03/30/01',4127250
669101,669084,64.79556,21531,21531,31,'Fra-/tilkørsel nr. 48',0,0,0,0,'','','','',7648,7648,4930,4930,363,9999,1,'E47/9',48,0,50,0.089,'ft','','',0,'03/30/01',4127249
669188,669153,291.98177,21541,21541,31,'Fra-/tilkørsel nr. 48',0,0,0,0,'','','','',7648,7648,4930,4930,363,9999,1,'E47',48,0,50,0.403,'tf','','',0,'02/23/99',1095262
669062,669160,261.41681,21542,21542,31,'Fra-/tilkørsel nr. 48',0,0,0,0,'','','','',7648,7648,4930,4930,363,9999,1,'E47/9',48,0,50,0.361,'tf','','',0,'03/06/01',4115990
669111,669180,249.64823,21548,21548,31,'Fra-/tilkørsel nr. 48',0,0,0,0,'','','','',7648,7648,4930,4930,363,9999,1,'E47',48,0,50,0.345,'ft','','',0,'03/30/01',4127251
